"ID","Title","Description","Join_Date","View_Count","Video_Count","Subscriber_Count","Is_Subcriber_Count_Hidden","Omitted"
"UCr1xDhty1fWs5lFsxGEu1Vw","Sailing S/V Phantom","Join us on our adventures aboard S/V Phantom, a 1969 Lidgard 32.  Follow us as we navigate our way round some of New Zealand's beautiful coastline.

Auckland has some of the best sailing available within close range of anywhere in the world.  There are numerous islands within reachable distance with stunning spots to sail and explore.",2015-07-12,8119,13,78,FALSE,FALSE
"UCXxFtnxeqGCBpUc78Y_GBDg","Sailing BreakNRun","Adventures traveling down the Intercoastal Waterway or the ICW.  Last April my husband and I made a big decision to buy a sailboat and travel around the Chesapeake Bay.   I took sailing lessons as this was all new to me.  Quickly we learned that we wanted to travel a little more and weekends turned into half weeks, half weeks turned into half months.   In October of 2019 we said, ""hey, let's go for it.""   We sold most of our belongings, rented our house and moved onto the boat.  Once we made some adjustments, and prepared we set off for the Florida Keys in November 2019 with our sweet lovable black lab.   Most of the videos are from my eyes as I experienced a whole new world.  We traveled for 5 weeks staying mostly at marinas because of our dog.   I want to share our experience with our family and friends.  Thanks for taking the time to read this and I hope you enjoy our journey.",2013-09-30,5312,20,133,FALSE,FALSE
"UCVTDICe4Mi3x6S3flR8NMTg","SV Sea Dreamer","Sailing and live aboard.",2015-10-13,275,4,1,FALSE,FALSE
"UCClg0YHWzFomm_c-3mU0ukw","Sailing Mirounga","Hi, we’re Colin and Ailsa Burn-Murdoch, AKA SV Mirounga Leonina, or Mirounga for short.

After 22 years together and 15 years of homeownership and desk jobs, we're leaving the UK to move aboard Mirounga, our 1997 Prout 45′ catamaran. We'll be starting out in Bequia, a beautiful little island that forms part of St Vincent and the Grenadines.

We're nowhere near retirement and still need to earn an income. We'll both be working ""normal jobs"" as freelancers and working on our content - writing, photography, videos, social channels - as much as possible around that. The more support we get through Patreon and our other social channels, the more time we can devote to creating the content you love, and things like video content will become more regular.

Our hope is that we can add more Patron-exclusive content and perks as time goes by and we get a better idea of what you'll enjoy!
",2020-10-05,1890,4,31,FALSE,FALSE
"UCZlO8EWH5EBqPH5eBRdNmpA","Oakley Sailing","Welcome to Oakley Sailing!

About me & crew:
I started my obsession with sailing not to long ago after moving to the PNW. My first sailboat trip was on a Tanzer 16 and quickly realized I really enjoyed sailing.

About Red Fox:
She is a Catalina 22 born in 1980.",2017-10-09,134,8,6,FALSE,FALSE
"UCi2nPFNFBfjBF-CZPTJjvDA","Cactus Sailing","Join Kenneth, Craig, the kids and a stinky mutt called Prince on board their 30ft sailing vessel called ""Sea Cactus"" 

We are based in the UK and do what we like to call ""proper sailing"" i.e on a cold day we will still be out sailing, and of course we skip the pina coladas and cocktail umbrellas for a pie and a pint in the local watering hole.

We sail around the south coast of the UK but are slowly making our way further afield as time permits, i share these videos in the hope to inspire others into sailing and show people how to do it on a budget or just show how accessible and easy it is, if your looking for sailing, DIY, How to's & real life navigation then tune in!

Sailing is not all about crossing the Atlantic or Pacific Oceans, there are some great challenges and places right on mine and your doorstep, and i certainly will try and avoid land based video nonsense and help de-mystify all that is sailing a boat!

Give us a subscribe to ensure you never miss an update",2017-11-27,229741,45,2790,FALSE,FALSE
"UCVEwrGrB-NG4xhJFfiDo1hw","Maxxraven sv","Welcome Aboard ! Our 1987 34' Hunter sailboat. Were making a commitment to sailing the Great Lakes to sailing the Ocean. Part time cruiser to full time live aboard. Watch us, Norman and Laura start and share our adventure from the beginning - From City to Sea. With little money and experience, we'll take on uncertainty, learning how to sail, making some accomplishments and fails. If we can do it, you can too ! Together, you can inspire us and we'll inspire you.",2018-02-11,1568,13,51,FALSE,FALSE
"UCLxqn5YnoDQijSJ-M_O0XvQ","SV SWEET CHARIOT","Hello from Jimmy and Anne Marie!  We want to share with you our dream through short videos of two people with two dogs, who sold everything and bought a sailboat.  Inspired by other sailing families who also have the same desire to see the world by sea.  Come along, subscribe, so you don't miss out!",2014-07-18,737,3,22,FALSE,FALSE
"UCgYmKGBc05ZCrD5fNU5V_0g","SV In Like Flynn","A sailing windsurfing trip from Philly to Chesapeake Bay with stops in OBX Hatteras, Aruba, Maui, and Lakes Bay in West Atlantic City New Jersey. Sail to live, live to sail. (I'm reinventing my Youtube channel that I've had for years)",2007-01-10,1271723,119,851,FALSE,FALSE
"UCUwuiaTVnpghYoVupB603tQ","Sailing Adventures of SV Ducky","",2017-11-29,1071,9,41,FALSE,FALSE
"UC_akjp816NEa4cvgbrwY0eQ","Windward To Eden","Documenting Our Sailing Journey From The Start. 

Starting at buying our first sailboat, repairs, sailing,  and finally buying our liveaboard/cruising the world dream.  All on a very small budget! 

We were once told that we seem to be in our element when we are swimming against the current in a river of rice.
With our children leaving the nest soon, we have a goal to become live-aboard world cruisers. 

It starts with a sailboat.  Learning to sail, working on the vessel, upgrading it to play around with the engineering of making the boat self-sustainable...and of course, family trips and plenty of sailing!  We will be out learning the ropes, so to speak.  In a few years, we will be selling SV Yemoja and upgrading to a larger sized boat:  refitting for sustainable/cruiser/live-aboard/blue water capabilities, and sail the world.

It's going to be an uphill battle to achieve our paradise, but we are willing to head ""Windward"" to get to our ""Eden.""
",2020-02-10,55824,86,945,FALSE,FALSE
"UCa9LtT65K86zqYuTBSticiQ","Sailing Moana","How much does it REALLY cost to go cruising? Can you do it on a tight budget? Do you need to be rich? Is it possible to ""Go small, go simple, go now""? I'm trying to find out.

If you can, please consider donating to our journey with the link below. And if you can't, well that's fine too. We hope to see you out there. :)",2013-11-07,108017,51,1080,FALSE,FALSE
"UC2ZvH_oNVirIdP15VjrsI6g","Off The Starboard Hull","Follow the sailing Catamaran “ MUSKOKA” as it sails around the world.",2016-02-22,670163,69,6720,FALSE,FALSE
"UC9WFbJA1pwVJzCn5LHD59Ug","SV Come Monday","The adventures of the Sailing Vessel Come Monday.  We live aboard about half time and on terra firma half time.  These Vlogs allow us to share about our time on the water.  Enjoy!",2018-03-01,10,1,1,FALSE,FALSE
"UCvI2JycFy6WYIWLHElrmB3w","SV AKIA","SV AKIA is the fulfillment  of a dream to move onto a sailboat and sail wherever our hearts desire (and the winds) take us. This is our journey to achieve long dormant dreams rekindled and inspired by many who have gone before us. We hope our story will inspire others who have ever entertained the thought to make such a move but doubt their ability to make it happen. If you can imagine it, you can do it.",2016-03-15,63605,118,235,FALSE,FALSE
"UCnJ11C1KQDd2h5fl8n267Gw","S.V Victory","Shiva Vishwakarma 7380716315",2021-07-04,170,11,18,FALSE,FALSE
"UCs_VAAU9qjSzu6xckoFzkQg","Venture BC Sailing","Follow Keanna on her cruising adventures with Venture BC and Venture BVI.  A lifelong sailor, Keanna teaches sailing and runs adventure-style charters in British Columbia and the Carribean. She has recently sold her beloved Catalina 30 in order to concentrate her efforts on the catamaran SV Coral's Reef in the British Virgin Islands. Check out corals-reef.com for more info. ",2021-04-29,28679,27,362,FALSE,FALSE
"UC3BaWfWlRvSwMbZw17sQBow","SV HIERBABUENA","Sailing around the World !
Well we, Luca and I,  dont really have a clue if we ever will sail around the globe. But we are sailing around quiet a bit.
We left Spain in 2016 for the Canaries and then on to Cap Verde. Then we crossed the atlantic to Brezil and on to Suriname. After crossing the caribbean we are now in Columbia heading for Panama.
So if you like slow travelling, meet local people, see some sights, find out what a guy can break on a sail boat, hopp on Board and subscribe to this chanel.
Happy trails to you
Luca and Paul",2012-05-30,32867,92,568,FALSE,FALSE
"UCfmm7nkO0IzXjf7jeB45m2g","S/V Full Send","2 Military Veterans (USMA 2010) crazy enough to quit the 9-5 grind of the ""Real World"" and purse their dream of sailing around the world. 

When we finally decided to pull the trigger and purchase S/V Full Send in October of 2018, we barely had 4 sailing classes between us. Our aim is to become true blue sailors and learn from those who have done this before in hopes of circumnavigating the globe. Support us as we learn how to sail and maintain a yacht and bring our worldly mis-adventures to YOU!!! Like, Subscribe, and if you are looking to help keep us making these episodes, visit www.patreon.com/svfullsend and become one of our patrons!",2018-08-27,84402,120,795,FALSE,FALSE
"UC27QW6qGbMMRxR5UsSsVJKQ","SV Sophie","Sailing Sophie... a new home, a new adventure",2020-06-16,2204,12,37,FALSE,FALSE
"UCl-3ZTHQ06IRwSaXJFuxxAQ","Blue Moon Life","Hello,

Welcome to SV Blue Moon, a 40 year old Catalina 30. The boat is now our home and so far we love it!

Thanks so much for watching!

Mailing Address:
PO BOX 99900 EB 857 496
RPO CITY CENTRE
VICTORIA BC V8W 0C3
",2020-11-30,1022357,88,14000,FALSE,FALSE
"UCL-ZlflC0Bqlf34U9szSmvA","SV True Love","Welcome to the adventures of sailing vessel True Love. We will take you with us as we travel by wind and sail. Our journey begins in Loreto, BCS Mexico and we have no idea when or where it will end. ",2020-11-05,322,2,16,FALSE,FALSE
"UCf4m2dsXQScNwwn9LI4k3gA","sv Sea Odyssey - Catch Our Drift","Our personal mission:  We want to see the world, have adventures, and meet the people of the world and their cultures, but more meaningfully, we want to live with a little uncertainty, appreciate our opportunity of life, and make our own days. So we are sailing the world and we'll see what happens. 

Our channel mission:  We want you to be a part of this experience, to be curious with us, to feel it with us. Are you curious about the people of the world? What are they doing? Eating? Singing? Is it their history... the castles? Are you curious about these crazy people who go live on a boat? What are they doing all day? How are they adapting? Is it the sailing... the weather and anchorages?

What's going to happen next... we are curious.

If you are curious too, this is for you, with love from Sea Odyssey.",2016-03-22,14290,16,431,FALSE,FALSE
"UCqO0_5ifYcTzOP477-Su6Fg","SV Firefly","A while back a good friend convinced me that sailing was not only affordable but was the most incredible adventure hobby out there. Almost immediately after that SV Breezy, a 1978 25' (7.5m) Tanzer was bought. Knowing virtually nothing about sailing with the help of a couple books, some pointers from our friends, Breezy shoved off into Lake Huron. Every weekend until freeze up was spent zipping around the North Shore feeling like an explorer finding far off islands (lol). 

2018 update: Welcome our Mirage 33 named Firefly!",2015-11-25,3599,12,36,FALSE,FALSE
"UChZJzhhHMLxnidJmeTya3YA","Sailing Creo","Buy a house? OR Sell everything and buy a boat?

We set sail in 2016 in Greece with no sailing experience and no plans…

Join us!! Share our journey, experiences, crazy adventures, the amazing places we visit and people we meet along the way.

Our vids will show you how we juggle sailing, travelling, working, family, maintenance and all the ups and downs of life on the ocean.

We hope our adventures inspire and motivate people to follow their dreams and show how “ordinary” people can do the “extraordinary”

You help us out and join our CREO CREW www.patreon.com/sailingcreo
Follow us on Facebook www.facebook.com/sailingcreo
and on Instagram www.instagram/sailingcreo

Fair winds 
Matt, Emma & Charlie",2016-05-09,1436203,81,12900,FALSE,FALSE
"UCkHpXYj4icqUOkQZqkelyPg","Sailing Luckyfish","We are Stew and Zaya. We are sailing a beautiful catamaran that didn't cost the earth. We crossed the Atlantic from Sth Africa to Florida. We are now cruising the Caribbean before crossing the Pacific. Luckyfish is a safe, fast and proven bluewater cat, and a ton of fun to sail. She’s packed with simple solutions to complex problems that will surprise you.  

Stew is a Kiwi and Zaya is Mongolian. We crossed the Atlantic with Zaya's sister Tuya, and have other crew who join us too, like Zaya v2.0. We share the cultures we experience, as though you were sitting right there with us. We like to share some history, some ecology, expose some bs when we see it too, and capture the beauty of nature that is all around us. We also do ""How To's"" - everything from how to get the wife/partner into sailing to preparing for an ocean crossing.

We really do try to keep it real and, we reply to every comment. Thank-you for watching !

Cheers!

""Go Light, Go Green, Go for as long as you want!""",2016-07-12,5364970,123,22900,FALSE,FALSE
"UC6jdKmKYbzA_lUqoQxXELCw","SV Sea Spirit","A couple of 50 somethings sailing, laughing, making mistakes and learning A-Lot on a Sea Sprite 34.",2011-07-28,253,6,11,FALSE,FALSE
"UC9XiCcxajVjd1FIyeoeNEGA","Sailing Nomad Citizen","Nomad Citizen is based on a sailboat sailing around the world. This is un unconventional voyage respecting seas and oceans of our lovely Planet Earth, being as ecological as possible. Our goal is to show a possibility of living differently, of an alternative lifestyle, one of many that exist.
We found the answer in practicing meditation, yoga and crossfit regularly and the key in a healthy lifestyle and a balanced nutrition. We would like to show you how life surprises us on our journey and how this project evolves on the way. We founded this YouTube Channel to introduce magnificent landscapes, adventures and fun into your homes
",2019-08-15,3116392,112,23700,FALSE,FALSE
"UCvPEJxtxIR1Xxtymg4fUUhw","SV Sirenia","",2021-04-19,18,1,3,FALSE,FALSE
"UCA9B5xdSIEqLWvhEToRZ6_Q","Sailing Godspeed","This channel documents our journey from adventuring around and below the Puget Sound to setting sail aboard SV Godspeed and beyond.   We are a couple of land dwellers in love with all things surrounding the ocean.  It is only natural that we'd end up on a boat planning to see more of what the ocean has to offer us.

This is your invitation to join us on the journey!   Climb aboard!

www.svgodspeed.com

www.facebook.com/sailinggodspeed

@sailinggodspeed",2017-04-23,584,4,24,FALSE,FALSE
"UChT_XaBnZ2TULC3iFOjYMGQ","SV SURPRISE - SAILING SMALL, SAILING NOW","SV Surprise - Sailing Small, Sailing Now depicts the trials and tribulations of owning and refitting a small boat for distant shores. Based in Southern RI, follow us on SV SURPRISE, a 1960 Pearson Triton, as we endure the cold New England Winters refitting and repairing, and start an adventure of a life time. 

As Mark Twain Said; “Twenty years from now you will be more disappointed by the things you didn’t do than by the ones you did do. So throw off the bowlines. Sail away from the safe harbor. Catch the trade winds in your sails. Explore. Dream. Discover.”

And so we Shall.",2016-12-27,590,4,4,FALSE,FALSE
"UCjmZS3XeOvSvOJs6Wpx6KHQ","Sailing With Renegade","",2018-10-05,8506,4,113,FALSE,FALSE
"UCGLk5_FCruHVi_-tO-jbdmA","SV Time Bandit","Cruising around the world on two hulls, our Outremer 51 and on two wheels, on whatever we can get our hands on at the time.
",2019-05-28,27586,49,307,FALSE,FALSE
"UCHi7SUCIOXqubV9DYXqEwfQ","SV Rusty Junk","",2017-10-27,828248,45,8180,FALSE,FALSE
"UCa814zMs9fAK4GBpx1oE50A","Sailing JAEKA","Hi there,

Having left gray horizons we have moved on white fiberglass surface with constantly working natural A/C and everyday changing landscapes. It was a lifetime dream for a long time, and now it became a reality, a reality with lasting moments.

We are planning to sail across few oceans, bringing our lifestyle and the ambience from visited places directly beyond your preferred number on your remote control :)

We would really appreciate your support by commenting, giving us thumbs up, and by subscribing to our channel. 

If you really, really like our stories, please become a patron at: https://www.patreon.com/sailingJAEKA
Your generous  help will help us to reach some remote places and uncover a real life of local people.

You can also help us by purchasing Kateryna's handmade crochet beachwear at: https://theswimweartags.com/
She is a ""crocheter"" as well, making all her handiwork right on a boat.

See you around soon,
Jack & Kateryna",2015-11-10,1374318,60,8840,FALSE,FALSE
"UCqauotxXeZJH-kpo0i4lLxw","CSB Sailing","",2020-05-20,19212,17,76,FALSE,FALSE
"UCQID3wgVkFKh13xMJHodFSA","Sailing Holly Blue","Click the SUBSCRIBE button and the BELL to Follow our Journey ⛵️🦋

Thank You Subscribers! For Following Us! Please continue to like and share our content, it is an easy FREE way to really help us out and will help grow our channel for others to enjoy too.  

For those Supporting us on PATREON. WOW! Thank You so much! We really appreciate it!

We are constantly searching for ways to continue this lifestyle and while we grow, we really need this Funding Support. This helps us keep HollyBlue in good shape and will help keep the content coming to you! Our mission is to live and show a sustainable lifestyle and to inspire others to live their dreams too. 

Lots of Love Laura, Ross, Josh and Noah. ⛵️🦋

Please help fund our videos here:
http://www.patreon.com/SailingHollyBlue

https://www.instagram.com/SailingHollyBlue
https://www.facebook.com/SailingHollyBlue

For Diet Fitness and Life Coaching Services:
https://www.instagram.com/lauraj_fitforlife

",2019-08-07,3243532,53,27000,FALSE,FALSE
"UCydc_rRjGzGP1lToXLAp84A","Sailing Kopelia","Our adventures on S/V Kopelia, a Whitby 42 Ketch.  Kopelia is Hull #5. She was built in 1973 by Whitby Boat Works, Ontario Canada.  We bought her in August 2020 and put her on the hard where she is currently undergoing a major refit.

Support us on Patreon at https://www.patreon.com/sailingkopelia?fan_landing=true
See more at http://www.sailingkopelia.com
Have questions? email us at sailingkopelia@gmail.com
",2020-10-26,742,8,19,FALSE,FALSE
"UCDNG14lus4NoI65wLkpNaFQ","SV Soledad","We are a Spanish and French family trying to improve the world by actively promoting positive attitude, for the future generation. We have decided live according to our values and our passions sailing and agile methodologies. Soledad, our sailing vessel, will take us through this journey. We do not know where the wind will carry us, our plan is to leave in May 2017. We would like to share this adventure with you.

To know more about us: http://www.agile4life.blog",2012-01-01,4404,5,30,FALSE,FALSE
"UCFEvteyemE1o_N7gwpdYVFw","SV Licence to Chill","We are a family that is hoping to sail a catamaran from Europe to Australia and along the way enjoy some long needed freedom. We are looking for people to join us over the next few years. You do not need to be a sailor but you have to be of an adventurous spirit.

It is going to take 4 years. Along the way we will post videos of sailing, life, business and family.

I hope you enjoy what we have to show.",2018-03-03,4758,17,31,FALSE,FALSE
"UCOeCnp3Kl7eKZB22R93qv0w","SV Sugar Pine","Sailing SV Sugar Pine from SF bay area to Hawaii, around Hawaii, and back to bay area  2019",2019-08-31,4431,35,48,FALSE,FALSE
"UCGLk5_FCruHVi_-tO-jbdmA","SV Time Bandit","Cruising around the world on two hulls, our Outremer 51 and on two wheels, on whatever we can get our hands on at the time.
",2019-05-28,27586,49,307,FALSE,FALSE
"UCe6L3tvfppkbnAwmsd5Zkkg","S.V.Corycia","Two friends saved my sanity and bought me Corycia
Corycia is a Halcyon 27 designed by Alan Buchanan and built in 1971. 
Some 200 were built in the UK by Offshore Yachts. she has a full keel with a slightly cutaway forefoot with transom hung rudder.

I plan to sail off into the sunset.
However before this I need to make Corycia seaworthy and I need to learn to sail!",2018-12-03,22822,95,127,FALSE,FALSE
"UC2_dp6siPJiidc-ATyZZwjA","Wiets - svRevelations","Join our adventures as we sail around the world on board sailing vessel Revelations - a luxury catamaran built in South Africa. We departed Cape Town, South Africa during December 2014 and sailed to St. Helena, Brazil, French Guiana and Trinidad & Tobago. We wuill spend a couple of years in the Caribbean and then head through the Panama Canal and sail into the Pacific Ocean heading East towards Asia.",2014-05-17,248,6,0,FALSE,FALSE
"UC_wugsJVtBbH--OD64YLjMA","Sailing Vinyasa","Follow our journey, living aboard our 40 ft sailboat, Vinyasa!
We are 🇳🇴Therese and 🇺🇸Cody, and we met in 🇫🇯Fiji...of course. Both traveling alone. Within the next year we had both left our jobs and gone to find a sailboat.

We wanted a boat to call home, with space to host family and friends. Coming from two different countries, we would not be able to live close to them, and it's hard to be able to live in the same country at all... So we ended up with Vinyasa - a sailboat that has plenty of everything, except great downwind abilities (until we get ourselves a spinnaker), and we live day by day, trying to pay it off while living flexibly and simply.

We now live on and run our BnB and sailing charters on the water, and we aim to share the amazing ocean life with people who might not have the daily view of it!

Subscribe to our channel and follow our Instagram: @sailingvinyasa !

📍 BNB: Sag Harbor, NY (May-Oct)

info@deviationhive.com : For any questions or bnb inquiries!",2019-07-29,89438,91,1340,FALSE,FALSE
"UC_S5rdf9g9e2n-4_68wAMxg","SV Valhalla","",2018-05-30,3202,6,46,FALSE,FALSE
"UCqjrZTl_fg8RX4iLYbFmklw","SV Talitha","Please subscribe!  This channel is documenting my restoration of Sailing Vessel Talitha. You can also support by purchasing items from our Amazon wish list Amazon Wishlist: https://www.amazon.com.au/hz/wishlist/ls/1GFZDRHJ089CC?ref_=wl_share

Talitha is a carvel planked Colin Archer design built in Sydney in 1940 by William L. Holmes. She has sailed the Pacific and south and east coasts of Australia. She is in bad state, I picked her up as a Christmas gift to myself in December 2015! She has Oregon (Douglas Fir) planking on Spotted Gum (Eucalyptus maculate) with White Beech deck planks. Follow along as I attempt to bring her back to her original glory of hardwoods, bronze and long days sailing Australia!  

See the photo gallery at http://svtalitha.wix.com/photography-blog",2016-02-04,42293,118,496,FALSE,FALSE
"UC0oGL2xE42BqqHxc5FshFWw","Sailing Sea Globe","Sailing Adventure family exploring the globe through photography and videography. join us on Sea Globe as we travel the Globe.",2010-11-02,5498826,71,35800,FALSE,FALSE
"UCQMdC9hLauDkf_y_k58tEzA","SV Ragnar","Sailing a Havsfidra 20 sailboat as far as possible.",2014-04-23,8060,2,630,FALSE,FALSE
"UCwvbfUJCaDQmQ4Gg_-XOm0Q","SV CaptainC","Join me on my many adventures onboard various sailing vessels on the journey to 365 days at sea.",2009-09-10,3454,9,42,FALSE,FALSE
"UCj_XaV1ss-qdD-lPUtTEcXw","SV Seeker","Building a 74ft steel origami junk rigged motorsailer in our front yard.  ...and living the dream.",2006-12-02,67428959,845,212000,FALSE,FALSE
"UCoOaJ-V3byms5bJLjwBdQyg","Second Wind","Born out of a desire to bring highly relatable, melodic hardcore back to where it started, Second Wind has had a take-no-prisoners approach to music since the beginning. 

While their hook- and riff-driven songwriting forms their sonic foundation, Second Wind's mission goes far deeper than their catchy tunes. Lyrics in each song are carefully-crafted journeys of self-reflection, appreciation for the blessings of life, questions about painful problems, and struggles with today's moral issues. Second Wind is ready to carry the torch into deeper transparency within this genre. 

Watch for Second Wind's debut EP, ""Indispensable"", in late 2019/early 2020.",2018-06-16,34513,14,75,FALSE,FALSE
"UCqmGFcNQ6HU1dKDsBsxme4A","SV Kaos","Join SV Kaos as they discover their dream to sail around the world. They start their journey by learning how to sail, purchasing their first sailboat, breathing life back into it, and then sailing it around the world. See their ups, their downs and everything in between. You'll be sure to laugh and cry as this family learns what the sailing is all about. Join them on this unforgettable adventure...",2018-10-28,1950,14,51,FALSE,FALSE
"UCCWMM7rqTJzLvWFh-QQBVoA","SV Bacchus 2","Channel for the Sailing Vessel Bacchus 2. Some adventures and sights form around Lake Huron from Lake St Clair to the North Channel.


",2022-02-05,36,1,5,FALSE,FALSE
"UC5gvKByVvIrS6o0OZDxDyvw","Sailing Fata Morgana","A family from Bulgaria and Canada sailing around the world on a 38-feet Leopard catamaran. These are short videos from our travels and adventures, the places we visit, the awesome people we meet, and the great things we learn along the way. We will be including more footage of life aboard and boat works and repairs, as we tend to do everything we can ourselves. We want to share the beauty, inspiration and knowledge with you! So go ahead and subscribe, and join the Nomadik family! 

Find us and like us on Facebook https://www.facebook.com/TheLifeNomadik/

Follow us @ www.thelifenomadik.com

Support us on Patraon https://www.patreon.com/thelifenomadik",2013-04-12,2607409,64,15700,FALSE,FALSE
"UCsVjvlRBIbWVTFtQXemzXqA","Learning the Lines","This is a channel for sailors and/or people thinking about becoming sailors to be able to watch and learn as we go from knowing very little about sailing and owning a boat to world cruisers. Join us as we make a ton of mistakes and learn along the way!",2016-08-30,20559540,217,104000,FALSE,FALSE
"UC_PGWeaV9m-f3kTZyZOfIpg","Sailing Family Adventures","We are professional SUP and Kiteboarding Athletes moving onto a 30-ft. 1985 Gemini 3000 Catamaran SV Kai Mana in the Florida Keys with our 2-year old son Ocean!.  We will be learning how to sail, maintain the boat, and how to live off-gird on the hook sustainably from the sea as much as possible.  Follow us to see sailing, expedition stand-up paddle boarding, kiteboarding, surfing, free-diving, spearfishing, fishing, camping, and much much more.  We hope to inspire others to pursue adventure and living close to the natural environment focusing on the how-to of getting out there and enjoying the world with spirit, vigor, and family. ",2020-09-10,9531,10,208,FALSE,FALSE
"UCKEVOAjZGbv3r7RWD3y1i7w","Sailing Alice May","Neil, Jill, Martha & Sadie are an ordinary British Family who are embarking on a once in a lifetime adventure sailing around the world on their 2003 Bavaria 49 ""Alice May"" since choosing ""Boats and Water"" over ""Bricks and Mortar"".

Prior to selling everything including the family home and setting off across the Bay of Biscay in September 2020 Jill, Martha & Sadie had only sailed once from Southampton to Poole. This channel is for anyone who dreams of opting out of the 9-5 rat race and daily commute and living a better quality of life, off-grid or out of the normal constraints that society deems ""normal""

On this channel, you can follow the highs and lows of life on board a cruising yacht with a liveaboard family and two teenagers!
",2020-06-08,11352,4,250,FALSE,FALSE
"UCsYrvcYbDplq0bleFVsCk0g","Sailing Crazy Ivan","This is our trip of a lifetime, to set out from the UK and sail down to New Zealand, taking in the World as we travel. We have no time frame in mind as we would like to see as much as possible on the way. We hope to show warts and all, the good the bad and the ugly, various jobs we get done and just having fun sailing.",2021-02-18,31773,36,311,FALSE,FALSE
"UCV162SbiMSvE2Vh8W4p79Vg","Australian Sailing Expeditions","",2012-03-31,5820,12,12,FALSE,FALSE
"UC1Lk8UhW2tYOYTQDxZO1zBg","Sailing Sports Channel 2018","",2013-10-11,7406733,48,7810,FALSE,FALSE
"UC9FEsyCnu0ml6ezYgtA_rWA","SV. EL FARO","SV EL FARO, Sailing in Vancouver Canada",2006-11-01,48731,24,47,FALSE,FALSE
"UCoE0v3HoFl2aTKUtWWUzieg","Sherry SV Hunter 32","Sherry SV Hunter 32 is a YouTube channel documenting my July 2018 purchase of my sailboat located in Guntersville  Alabama and of my journey as a new owner to include all that is involved and of my travel adventures.  

SV Hunter 32 transcribes to Sailing Vessel and the type of sailboat I have - Hunter Vision 32.

I’m an independent Women in my 40’s and a mother of two young men Connor and Evan.  I’m originally from Wisconsin and moved to Florida back in June of 2015.  I purchased my Hunter 32 from Jon up in Alabama.

I invite you to like, subscribe and follow with me on my journey.  

I’m currently in Alabama on the Tennessee River and preparing for my trip motoring my sailboat and cradling my mast down the Tenn Tom  to Mobile.  My destination is Florida where I plan to Moore my boat.  

I love my new home and live on my boat.  Feel free to comment on my social media platforms and we can all learn together.",2018-12-16,4499,19,50,FALSE,FALSE
"UCppGW2p9iiA6v0ZTtiNpelQ","SV PeterPan","Sailing adventures",2013-10-26,1481,18,12,FALSE,FALSE
"UCjvb6AFPcFmMG_fYneXIcfw","SV Tide Together","Formerly Happy Together, we purchased the Hunter 49 in Aug 2016 and renamed her officially in December 2016.",2017-01-01,1348,3,22,FALSE,FALSE
"UCvf4AzvSgiPv6_quZK1DO7A","SV BORN FREE","Live aboard sailing & travel lifestyle!",2017-05-04,13644,34,60,FALSE,FALSE
"UCu8hgEK6o2iaoQ_lK6G4huw","SV STARLIGHT","Hi there! This channel is all about our adventures sailing on SV LORELEI. A few months back I bought this beautiful moody 29 and decided that it was time I saw the world. So after a few weeks thinking and talking, myself and olly decided that the first big trip would be the Caribbean. There will be videos about the work we are doing to get her ready from the big trip, and of course some
Of our trips out at sea. We hope you like and enjoy the videos and please don't forget to subscribe ! M&O",2017-07-03,90,1,0,FALSE,FALSE
"UC5m7lEPtb_vL4ip2Epy5N8Q","Sailing Nova Satus","We are a homeschool family from Austin, Texas. We decided to move onto a sailboat, make our way around the world and call it school. Making music and going fishing is what we're really interested in, especially when it's with people all over the planet. Also, we intend to pick up as much trash as is humanly possible. 

Disclaimer: we don't know the first thing about sailing, but we're up for the adventure, so here we go!",2019-12-21,76400,31,1530,FALSE,FALSE
"UCLuTp6x7__ZgkoQZHgUYLCg","SV MUFFIN","Peter Russell and Simon Brown
Sailing Vessel MUFFIN
1975 Van De Stadt Oceaan 22",2020-01-05,2173,4,69,FALSE,FALSE
"UCVt7geHD0KeCNJGl8zj7ISQ","S.V. Rhapsody","",2018-05-06,840,5,4,FALSE,FALSE
"UCAPbv3pTsUy0Ua4tXd7tybQ","SV Finesse","Sailing aboard Finesse",2017-04-27,376,4,5,FALSE,FALSE
"UCKzS4EAVtIgParkDTrbUGrw","Sailing SV Nina","Velejando com SV Nina! 
História de um casal que ama viajar.  Uma vida de muitas aventuras em campings, mergulhos, off road, motociclismo, onde conhecemos mais de vinte países, agora nossa aventura será sobre o mar.  É uma opção para conhecer pessoas incríveis e tornar a vida cheia de amigos.  Um casal que vive de maneira alternativa, em estreita conexão com as paisagens maravilhosas do planeta que chamamos de terra.  Nossa experiência nos afetou tão profundamente que queremos compartilhar com todos vocês, na esperança que outros possam encontrar inspiração para seguir seus sonhos e fazer o que amam.",2019-08-20,34,3,1,FALSE,FALSE
"UCkS32Fb3-i6RdEI0MoXxQCA","Sailing Time Flies","Time Flies is a 33ft North Shore sailing vessel currently positioned at RBYC in Port Phillip Bay Melbourne Australia, it is owned and frequently sailed by Dean and Fiona Cook.",2015-03-14,97398,24,1230,FALSE,FALSE
"UCamWWqcchh5pO8zE8D6XBJQ","SV Pirates Porch","Follow us as we sail our O’Day 34 and explore the IBX of NC one adventure at a time...",2017-05-28,1087,17,NA,TRUE,FALSE
